SiteVisit_ID,sDate,SITEID,Project,Notes,FishSampleType,FI_Shocker_Voltage,DateAdded,AddedBy,LastEdit_by,LastEdit_date,SiteVisit_ID_Legacy,SiteVisit_ID_New
2006-06-19_F_3F128,2006-06-19 00:00:00,3F128,FISH,,QUANT,,2006-06-26 14:59:37,kyoder,,,2006-06-19-3F128,2006-06-19_F_3F128
2006-06-20_F_1F003,2006-06-20 00:00:00,1F003,FISH,,QUANT,,2006-06-26 15:22:30,kyoder,,,2006-06-20-1F003,2006-06-20_F_1F003
2006-06-20_F_1F145,2006-06-20 00:00:00,1F145,FISH,,QUANT,,2006-06-26 16:00:39,andrewringholz,,,2006-06-20-1F145,2006-06-20_F_1F145
2006-06-21_F_1F138,2006-06-21 00:00:00,1F138,FISH,,QUANT,,2006-06-27 11:01:17,gwahl,,,2006-06-21-1F138,2006-06-21_F_1F138
2006-06-26_F_3F025,2006-06-26 00:00:00,3F025,FISH,,QUANT,,2006-06-27 11:01:50,ameeks,,,2006-06-26-3F025,2006-06-26_F_3F025
2006-07-05_F_2F036,2006-07-05 00:00:00,2F036,FISH,,QUANT,,2006-09-06 09:14:30,gwahl,,,2006-07-05-2F036,2006-07-05_F_2F036
2006-07-05_F_2F140,2006-07-05 00:00:00,2F140,FISH,,QUANT,,2006-07-05 16:15:21,ameeks,,,2006-07-05-2F140,2006-07-05_F_2F140
2006-07-10_F_2F093,2006-07-10 00:00:00,2F093,FISH,,QUANT,,2006-09-06 09:14:55,gwahl,,,2006-07-10-2F093,2006-07-10_F_2F093
2006-07-10_F_2FVA5,2006-07-10 00:00:00,2FVA5,FISH,,QUAL,,2006-08-14 15:43:39,jtarasiewicz,,,2006-07-10-2FVA5,2006-07-10_F_2FVA5
2006-07-11_F_2F135,2006-07-11 00:00:00,2F135,FISH,ACE RULES!!!!,QUANT,,2006-09-06 09:15:16,gwahl,,,2006-07-11-2F135,2006-07-11_F_2F135
2006-07-11_F_2FVA4,2006-07-11 00:00:00,2FVA4,FISH,,QUANT,,2006-08-14 16:07:28,curtisyoder,,,2006-07-11-2FVA4,2006-07-11_F_2FVA4
2006-07-12_F_2F072,2006-07-12 00:00:00,2F072,FISH,,QUANT,,2006-08-24 15:30:14,kyoder,,,2006-07-12-2F072,2006-07-12_F_2F072
2006-07-12_F_2F074,2006-07-12 00:00:00,2F074,FISH,,QUANT,,2006-08-09 15:42:37,curtisyoder,,,2006-07-12-2F074,2006-07-12_F_2F074
2006-07-13_F_3F143,2006-07-13 00:00:00,3F143,FISH,,QUANT,,2006-07-20 14:06:39,curtisyoder,,,2006-07-13-3F143,2006-07-13_F_3F143
2006-07-13_F_3F144,2006-07-13 00:00:00,3F144,FISH,,QUANT,,2006-07-20 13:43:43,curtisyoder,,,2006-07-13-3F144,2006-07-13_F_3F144
2006-07-17_F_2F075,2006-07-17 00:00:00,2F075,FISH,,QUANT,,2006-07-25 16:19:11,jtarasiewicz,,,2006-07-17-2F075,2006-07-17_F_2F075
2006-07-17_F_2F076,2006-07-17 00:00:00,2F076,FISH,,QUAL,,2006-07-25 15:51:29,jtarasiewicz,,,2006-07-17-2F076,2006-07-17_F_2F076
2006-07-18_F_2F038,2006-07-18 00:00:00,2F038,FISH,,QUANT,,2006-07-25 17:03:12,kyoder,,,2006-07-18-2F038,2006-07-18_F_2F038
2006-07-18_F_2F039,2006-07-18 00:00:00,2F039,FISH,,QUANT,,2006-08-01 15:14:21,gwahl,,,2006-07-18-2F039,2006-07-18_F_2F039
2006-07-19_F_2F040,2006-07-19 00:00:00,2F040,FISH,,QUANT,,2006-08-01 15:54:48,andrewringholz,,,2006-07-19-2F040,2006-07-19_F_2F040
2006-07-19_F_2F050,2006-07-19 00:00:00,2F050,FISH,,QUAL,,2006-08-01 15:20:49,andrewringholz,,,2006-07-19-2F050,2006-07-19_F_2F050
2006-07-20_F_1F132,2006-07-20 00:00:00,1F132,FISH,,QUANT,,2006-07-20 15:34:09,JAtkinson,,,2006-07-20-1F132,2006-07-20_F_1F132
2006-07-24_F_1FVA2,2006-07-24 00:00:00,1FVA2,FISH,,QUANT,,2006-08-21 08:27:28,gwahl,,,2006-07-24-1FVA2,2006-07-24_F_1FVA2
2006-07-24_F_1FVA3,2006-07-24 00:00:00,1FVA3,FISH,,QUANT,,2006-08-01 17:05:19,andrewringholz,,,2006-07-24-1FVA3,2006-07-24_F_1FVA3
2006-07-24_F_2F015,2006-07-24 00:00:00,2F015,FISH,,QUANT,,2006-08-01 16:10:52,gwahl,,,2006-07-24-2F015,2006-07-24_F_2F015
2006-07-24_F_2F016,2006-07-24 00:00:00,2F016,FISH,,QUANT,,2006-07-27 16:21:36,jtarasiewicz,,,2006-07-24-2F016,2006-07-24_F_2F016
2006-07-25_F_2F017,2006-07-25 00:00:00,2F017,FISH,,QUANT,,2006-08-30 11:22:04,kyoder,,,2006-07-25-2F017,2006-07-25_F_2F017
2006-07-25_F_2F055,2006-07-25 00:00:00,2F055,FISH,,QUAL,,2006-08-30 13:58:09,kyoder,,,2006-07-25-2F055,2006-07-25_F_2F055
2006-07-26_F_1F030,2006-07-26 00:00:00,1F030,FISH,,QUANT,,2006-08-28 16:36:53,kyoder,,,2006-07-26-1F030,2006-07-26_F_1F030
2006-07-26_F_2F071,2006-07-26 00:00:00,2F071,FISH,,QUANT,,2006-08-14 16:21:12,jtarasiewicz,,,2006-07-26-2F071,2006-07-26_F_2F071
2006-07-27_F_2F053,2006-07-27 00:00:00,2F053,FISH,No bottom tag,QUANT,,2006-08-10 15:48:21,jtarasiewicz,,,2006-07-27-2F053,2006-07-27_F_2F053
2006-07-27_F_2F090,2006-07-27 00:00:00,2F090,FISH,,QUANT,,2006-08-10 15:09:10,jtarasiewicz,,,2006-07-27-2F090,2006-07-27_F_2F090
2006-07-31_F_1F007,2006-07-31 00:00:00,1F007,FISH,,QUANT,,2006-08-10 14:33:53,andrewringholz,,,2006-07-31-1F007,2006-07-31_F_1F007
2006-07-31_F_1FVA1,2006-07-31 00:00:00,1FVA1,FISH,Hydrolab not working.,QUANT,,2006-08-30 14:14:28,edemarest,,,2006-07-31-1FVA1,2006-07-31_F_1FVA1
2006-08-01_F_1F118,2006-08-01 00:00:00,1F118,FISH,,QUANT,,2006-08-30 13:42:10,kyoder,,,2006-08-01-1F118,2006-08-01_F_1F118
2006-08-02_F_3F041,2006-08-02 00:00:00,3F041,FISH,,QUANT,,2006-08-30 13:33:03,edemarest,,,2006-08-02-3F041,2006-08-02_F_3F041
2006-08-02_F_3F043,2006-08-02 00:00:00,3F043,FISH,,QUANT,,2006-08-30 13:20:13,kyoder,,,2006-08-02-3F043,2006-08-02_F_3F043
2006-08-03_F_2F067,2006-08-03 00:00:00,2F067,FISH,,QUANT,,2006-08-30 14:19:06,kyoder,,,2006-08-03-2F067,2006-08-03_F_2F067
2006-08-03_F_2F252,2006-08-03 00:00:00,2F252,FISH,,QUANT,,2006-08-30 11:22:59,edemarest,,,2006-08-03-2F252,2006-08-03_F_2F252
2006-08-07_F_1F133,2006-08-07 00:00:00,1F133,FISH,,QUANT,,2006-08-30 14:53:38,kyoder,,,2006-08-07-1F133,2006-08-07_F_1F133
2006-08-07_F_1F228,2006-08-07 00:00:00,1F228,FISH,,QUANT,,2006-08-30 14:32:00,kyoder,,,2006-08-07-1FHC1,2006-08-07_F_1F228
2006-08-08_F_3F262,2006-08-08 00:00:00,3F262,FISH,Combined datasheets from pool and riffle sections. (ABW EDD 4/2/2009),QUANT,,2006-08-24 15:12:06,jtarasiewicz,awilliams,2009-04-02 00:00:00,2006-08-08-3FHB1,2006-08-08_F_3F262
2006-08-09_F_1F056,2006-08-09 00:00:00,1F056,FISH,Both tag trees down.,QUANT,,2006-08-30 15:24:41,edemarest,,,2006-08-09-1F056,2006-08-09_F_1F056
2006-08-09_F_1F058,2006-08-09 00:00:00,1F058,FISH,,QUANT,,2006-08-30 15:13:33,kyoder,,,2006-08-09-1F058,2006-08-09_F_1F058
2006-08-10_F_2F240,2006-08-10 00:00:00,2F240,FISH,Below Rt. 625 and slightly above the confluence of a side trib section approximately 60m long.,QUAL,,2006-08-16 16:31:41,jtarasiewicz,,,2006-08-10-2FCHW,2006-08-10_F_2F240
2006-08-10_F_2F251,2006-08-10 00:00:00,2F251,FISH,"Site located along park boundy, North of the Page/Rockingham County line.  Accessed from an ATV trail from single lane forest road. Large 40 to 50m pool with a 14 inch White Pine across top 1/5 of the pool.",QUAL,,2006-09-05 11:32:07,gwahl,,,2006-08-10-2FSBN,2006-08-10_F_2F251
2006-08-14_F_2F110,2006-08-14 00:00:00,2F110,FISH,,QUANT,,2006-08-30 16:12:45,kyoder,,,2006-08-14-2F110,2006-08-14_F_2F110
2006-08-14_F_2F119,2006-08-14 00:00:00,2F119,FISH,,QUANT,,2006-08-30 15:37:30,kyoder,,,2006-08-14-2F119,2006-08-14_F_2F119
2006-08-15_F_2F113,2006-08-15 00:00:00,2F113,FISH,,QUANT,,2006-08-30 16:32:50,kyoder,,,2006-08-15-2F113,2006-08-15_F_2F113
2006-08-15_F_2F245,2006-08-15 00:00:00,2F245,FISH,Site location immediately upstream of park boundry. Creek Chubs found upstream of transect.  No flow or habitat data taken.,QUAL,,2006-09-05 11:22:13,gwahl,,,2006-08-15-2FHCV,2006-08-15_F_2F245
2006-08-16_F_2F029,2006-08-16 00:00:00,2F029,FISH,,QUANT,,2006-09-05 08:37:48,edemarest,,,2006-08-16-2F029,2006-08-16_F_2F029
2006-08-16_F_2F238,2006-08-16 00:00:00,2F238,FISH,,QUAL,,2006-08-24 15:24:18,kyoder,,,2006-08-16-2FBCK,2006-08-16_F_2F238
2006-08-17_F_3F261,2006-08-17 00:00:00,3F261,FISH,No habitat or flow data taken.,QUAL,,2006-09-05 10:29:56,edemarest,,,2006-08-17-3FEHL,2006-08-17_F_3F261
2006-08-21_F_HUGHES,2006-08-21 00:00:00,HUGHES,FISH,Exotic Fish Removal - HU1 to HU11 was 2.93km.  There were no BRT's found at HU12.  Segment Number in front of entry order number.,REMOVAL,,2006-09-05 11:34:49,edemarest,,,2006-08-21-HUGHE,2006-08-21_F_HUGHES
2006-08-28_F_ROSE,2006-08-28 00:00:00,ROSE,FISH,Exotic Fish Removal.  Segment Number in front of entry order number.,REMOVAL,,2006-09-05 13:52:11,edemarest,,,2006-08-28-ROSE,2006-08-28_F_ROSE
2006-08-30_F_BROKENBACK,2006-08-30 00:00:00,BROKENBACK,FISH,Exotic Fish Removal.  Segment Number in front of entry order number.,REMOVAL,,2006-09-12 16:53:45,gwahl,,,2006-08-30-BROKENBACK,2006-08-30_F_BROKENBACK
2006-09-14_F_MOORMANS,2006-09-14 00:00:00,MOORMANS,FISH,Exotic Fish Removal (Site name change from 'Moor').  Segment Number in front of entry order number.,REMOVAL,,2006-09-14 17:04:35,scottbass,,,2006-09-14-NFMOR,2006-09-14_F_MOORMANS
2007-06-20_F_3F044,2007-06-20 00:00:00,3F044,FISH,Jm and VDGIF,QUANT,,2009-10-14 11:45:04,EDemarest,,,2007-06-20-3F044,2007-06-20_F_3F044
2007-06-20_F_3F045,2007-06-20 00:00:00,3F045,FISH,,QUANT,,2009-08-10 16:50:43,rmcbride,,,2007-06-20-3F045,2007-06-20_F_3F045
2007-06-21_F_3F084,2007-06-21 00:00:00,3F084,FISH,,QUANT,,2009-06-24 08:06:34,cyoder,,,2007-06-21-3F084,2007-06-21_F_3F084
2007-07-11_F_2F135,2007-07-11 00:00:00,2F135,FISH,Jim and VDGIF,QUANT,,2009-10-14 08:28:15,EDemarest,,,2007-07-11-2F135,2007-07-11_F_2F135
2007-07-11_F_2FVA4,2007-07-11 00:00:00,2FVA4,FISH,Jim and VDGIF,QUANT,,2009-10-14 09:46:44,EDemarest,,,2007-07-11-2FVA4,2007-07-11_F_2FVA4
2007-07-12_F_2F093,2007-07-12 00:00:00,2F093,FISH,Jim and VDGIF,QUANT,,2009-10-14 09:54:39,EDemarest,,,2007-07-12-2F093,2007-07-12_F_2F093
2007-07-26_F_2F075,2007-07-26 00:00:00,2F075,FISH,,QUANT,,2009-06-24 07:42:54,cyoder,,,2007-07-26-2F075,2007-07-26_F_2F075
2008-05-29_F_2F131,2008-05-29 00:00:00,2F131,FISH,Hemlocks starting to fall in stream,QUANT,,2008-08-05 15:43:39,jasonguerrin,,,2008-05-29-2F131,2008-05-29_F_2F131
2008-06-02_F_3F107,2008-06-02 00:00:00,3F107,FISH,,QUANT,,2008-06-20 08:46:18,danielsprys,,,2008-06-02-3F107,2008-06-02_F_3F107
2008-06-02_F_3F109,2008-06-02 00:00:00,3F109,FISH,,QUANT,,2008-06-19 16:15:54,danielsprys,,,2008-06-02-3F109,2008-06-02_F_3F109
2008-06-03_F_3F045,2008-06-03 00:00:00,3F045,FISH,,QUANT,,2008-06-20 10:34:16,danielsprys,,,2008-06-03-3F045,2008-06-03_F_3F045
2008-06-04_F_3F084,2008-06-04 00:00:00,3F084,FISH,,QUANT,,2008-06-20 11:35:11,danielsprys,,,2008-06-04-3F084,2008-06-04_F_3F084
2008-06-05_F_3F044,2008-06-05 00:00:00,3F044,FISH,,QUANT,,2008-06-20 12:20:14,danielsprys,,,2008-06-05-3F044,2008-06-05_F_3F044
2008-06-09_F_3F102,2008-06-09 00:00:00,3F102,FISH,Lower Tag Missing,QUANT,,2008-06-20 14:33:20,danielsprys,,,2008-06-09-3F102,2008-06-09_F_3F102
2008-06-09_F_3F103,2008-06-09 00:00:00,3F103,FISH,Siteid written down incorrectly as 3F099 on datasheet then changed to 3F103 in database (AW 12/8/2009).,QUANT,,2008-06-20 14:34:14,danielsprys,awilliams,2011-03-16 12:36:47,2008-06-09-3F099,2008-06-09_F_3F103
2008-06-10_F_3F124,2008-06-10 00:00:00,3F124,FISH,,QUANT,,2008-06-20 15:34:01,danielsprys,,,2008-06-10-3F124,2008-06-10_F_3F124
2008-06-10_F_3F125,2008-06-10 00:00:00,3F125,FISH,,QUANT,,2008-06-20 15:11:13,danielsprys,,,2008-06-10-3F125,2008-06-10_F_3F125
2008-06-11_F_3F123,2008-06-11 00:00:00,3F123,FISH,Need 3 shockers at bottom of transect,QUANT,,2008-06-30 18:49:20,danielsprys,,,2008-06-11-3F123,2008-06-11_F_3F123
2008-06-12_F_2F247,2008-06-12 00:00:00,2F247,FISH,,QUANT,,2008-06-23 07:31:30,danielsprys,,,2008-06-12-2FLE1,2008-06-12_F_2F247
2008-06-12_F_3F105,2008-06-12 00:00:00,3F105,FISH,No Trout-- Only one run,QUAL,,2008-06-23 07:30:22,danielsprys,,,2008-06-12-3F105,2008-06-12_F_3F105
2008-06-16_F_1F003,2008-06-16 00:00:00,1F003,FISH,,QUANT,,2008-06-23 07:45:01,danielsprys,,,2008-06-16-1F003,2008-06-16_F_1F003
2008-06-16_F_1F145,2008-06-16 00:00:00,1F145,FISH,Upper Tag Missing,QUANT,,2008-06-23 08:57:35,danielsprys,,,2008-06-16-1F145,2008-06-16_F_1F145
2008-06-17_F_1F138,2008-06-17 00:00:00,1F138,FISH,,QUANT,,2008-06-23 08:58:17,danielsprys,,,2008-06-17-1F138,2008-06-17_F_1F138
2008-06-18_F_2F095,2008-06-18 00:00:00,2F095,FISH,,QUANT,,2008-06-23 09:39:41,danielsprys,,,2008-06-18-2F095,2008-06-18_F_2F095
2008-06-18_F_2F242,2008-06-18 00:00:00,2F242,FISH,,QUANT,,2008-07-23 13:41:41,stephensiler,,,2008-06-18-2FDD1,2008-06-18_F_2F242
2008-06-19_F_3F126,2008-06-19 00:00:00,3F126,FISH,,QUANT,,2008-06-27 14:58:55,danielsprys,,,2008-06-19-3F126,2008-06-19_F_3F126
2008-06-19_F_3F128,2008-06-19 00:00:00,3F128,FISH,,QUANT,,2008-06-27 14:36:10,danielsprys,,,2008-06-19-3F128,2008-06-19_F_3F128
2008-06-22_F_2F074,2008-06-22 00:00:00,2F074,FISH,,QUANT,,2008-06-30 06:56:11,danielsprys,,,2008-06-22-2F074,2008-06-22_F_2F074
2008-06-23_F_2F072,2008-06-23 00:00:00,2F072,FISH,"Incorrect site ID written and entered, changed from 2F073 > 2F072. Updated Sitevisit_ID. Awilliams.",QUANT,,2008-06-27 15:12:42,danielsprys,awilliams,2011-03-09 11:06:17,2008-06-23-2F073,2008-06-23_F_2F072
2008-06-25_F_1F001,2008-06-25 00:00:00,1F001,FISH,,QUANT,,2008-08-28 11:16:59,stephensiler,,,2008-06-25-1F001,2008-06-25_F_1F001
2008-06-25_F_2F255,2008-06-25 00:00:00,2F255,FISH,,QUANT,,2008-07-30 14:12:52,andrealebarge,,,2008-06-25-CON1,2008-06-25_F_2F255
2008-06-25_F_2FVA10,2008-06-25 00:00:00,2FVA10,FISH,,QUANT,,2008-08-27 15:41:01,andrewringholz,,,2008-06-25-2FVA10,2008-06-25_F_2FVA10
2008-06-25_F_2FVA8,2008-06-25 00:00:00,2FVA8,FISH,,QUANT,,2008-08-25 16:39:07,andrewringholz,,,2008-06-25-2FVA8,2008-06-25_F_2FVA8
2008-06-25_F_2FVA9,2008-06-25 00:00:00,2FVA9,FISH,,QUANT,,2008-08-27 15:25:19,andrewringholz,,,2008-06-25-2FVA9,2008-06-25_F_2FVA9
2008-06-26_F_2F093,2008-06-26 00:00:00,2F093,FISH,,QUANT,,2008-06-30 09:46:09,danielsprys,,,2008-06-26-2F093,2008-06-26_F_2F093
2008-06-27_F_2FVA4,2008-06-27 00:00:00,2FVA4,FISH,,QUANT,,2008-06-30 08:02:18,danielsprys,,,2008-06-27-2FVA4,2008-06-27_F_2FVA4
2008-06-30_F_2F075,2008-06-30 00:00:00,2F075,FISH,,QUANT,,2008-07-07 07:42:37,danielsprys,,,2008-06-30-2F075,2008-06-30_F_2F075
2008-06-30_F_2F076,2008-06-30 00:00:00,2F076,FISH,,QUANT,,2008-07-07 07:15:51,danielsprys,,,2008-06-30-2F076,2008-06-30_F_2F076
2008-07-01_F_2F135,2008-07-01 00:00:00,2F135,FISH,,QUANT,,2008-07-07 08:28:25,danielsprys,,,2008-07-01-2F135,2008-07-01_F_2F135
2008-07-01_F_2FVA5,2008-07-01 00:00:00,2FVA5,FISH,,QUANT,,2008-07-07 09:40:22,danielsprys,,,2008-07-01-2FVA5,2008-07-01_F_2FVA5
2008-07-07_F_2F040,2008-07-07 00:00:00,2F040,FISH,,QUANT,,2008-07-24 15:56:53,rachelanderson,,,2008-07-07-2F040,2008-07-07_F_2F040
2008-07-07_F_2F050,2008-07-07 00:00:00,2F050,FISH,,QUANT,,2008-07-23 16:36:13,stephensiler,,,2008-07-07-2F050,2008-07-07_F_2F050
2008-07-08_F_2F038,2008-07-08 00:00:00,2F038,FISH,,QUANT,,2008-07-23 13:12:08,aaronfreed,,,2008-07-08-2F038,2008-07-08_F_2F038
2008-07-08_F_2F039,2008-07-08 00:00:00,2F039,FISH,,QUANT,,2008-07-11 10:09:12,danielsprys,,,2008-07-08-2F039,2008-07-08_F_2F039
2008-07-09_F_2F009,2008-07-09 00:00:00,2F009,FISH,,QUANT,,2008-07-23 14:19:04,aaronfreed,,,2008-07-09-2F009,2008-07-09_F_2F009
2008-07-09_F_2F062,2008-07-09 00:00:00,2F062,FISH,,QUANT,,2008-07-23 14:37:22,aaronfreed,,,2008-07-09-2F062,2008-07-09_F_2F062
2008-07-10_F_1F132,2008-07-10 00:00:00,1F132,FISH,,QUANT,,2008-07-23 13:15:00,stephensiler,,,2008-07-10-1F132,2008-07-10_F_1F132
2008-07-14_F_2F063,2008-07-14 00:00:00,2F063,FISH,,QUANT,,2008-07-23 13:45:26,stephensiler,,,2008-07-14-2F063,2008-07-14_F_2F063
2008-07-14_F_2F253,2008-07-14 00:00:00,2F253,FISH,Incorrect site name (2FLIM1) changed to 2F253. ABW 1/24/2011,QUANT,,2008-07-23 14:00:09,stephensiler,awilliams,2011-01-24 00:00:00,2008-07-14-2FLIM1,2008-07-14_F_2F253
2008-07-15_F_3F087,2008-07-15 00:00:00,3F087,FISH,,QUANT,,2008-07-23 14:36:13,stephensiler,,,2008-07-15-3F087,2008-07-15_F_3F087
2008-07-16_F_2F015,2008-07-16 00:00:00,2F015,FISH,,QUANT,,2008-07-23 14:53:07,aaronfreed,,,2008-07-16-2F015,2008-07-16_F_2F015
2008-07-16_F_2F016,2008-07-16 00:00:00,2F016,FISH,,QUANT,,2008-08-28 07:49:42,andrewringholz,,,2008-07-16-2F016,2008-07-16_F_2F016
2008-07-16_F_2F017,2008-07-16 00:00:00,2F017,FISH,,QUANT,,2008-07-23 15:41:05,aaronfreed,,,2008-07-16-2F017,2008-07-16_F_2F017
2008-07-16_F_2F055,2008-07-16 00:00:00,2F055,FISH,,QUANT,,2008-08-27 16:16:08,andrewringholz,,,2008-07-16-2F055,2008-07-16_F_2F055
2008-07-17_F_1F030,2008-07-17 00:00:00,1F030,FISH,,QUANT,,2008-07-23 15:12:31,stephensiler,,,2008-07-17-1F030,2008-07-17_F_1F030
2008-07-17_F_1FVA2,2008-07-17 00:00:00,1FVA2,FISH,,QUANT,,2008-07-23 16:11:58,stephensiler,,,2008-07-17-1FVA2,2008-07-17_F_1FVA2
2008-07-17_F_1FVA3,2008-07-17 00:00:00,1FVA3,FISH,,QUANT,,2008-08-28 08:24:12,andrewringholz,,,2008-07-17-1FVA3,2008-07-17_F_1FVA3
2008-07-21_F_3F019,2008-07-21 00:00:00,3F019,FISH,,QUANT,,2008-07-29 15:37:28,rachelanderson,,,2008-07-21-3F019,2008-07-21_F_3F019
2008-07-21_F_3F020,2008-07-21 00:00:00,3F020,FISH,,QUANT,,2008-08-20 15:45:07,stephensiler,,,2008-07-21-3F020,2008-07-21_F_3F020
2008-07-22_F_2F048,2008-07-22 00:00:00,2F048,FISH,,QUANT,,2008-07-23 16:34:58,aaronfreed,,,2008-07-22-2F048,2008-07-22_F_2F048
2008-07-24_F_2F069,2008-07-24 00:00:00,2F069,FISH,,QUANT,,2008-07-29 16:12:17,rachelanderson,,,2008-07-24-2F069,2008-07-24_F_2F069
2008-07-28_F_1F001,2008-07-28 00:00:00,1F001,FISH,,QUANT,,2008-07-30 13:49:15,andrealebarge,,,2008-07-28-1F001,2008-07-28_F_1F001
2008-07-28_F_1F228,2008-07-28 00:00:00,1F228,FISH,,QUANT,,2008-08-04 16:37:12,jasonguerrin,,,2008-07-28-1FHC1,2008-07-28_F_1F228
2008-07-29_F_1F133,2008-07-29 00:00:00,1F133,FISH,,QUANT,,2008-07-30 13:24:14,andrealebarge,,,2008-07-29-1F133,2008-07-29_F_1F133
2008-07-30_F_1F118,2008-07-30 00:00:00,1F118,FISH,,QUANT,,2008-08-15 12:08:49,stephensiler,,,2008-07-30-1F118,2008-07-30_F_1F118
2008-07-31_F_1F007,2008-07-31 00:00:00,1F007,FISH,,QUANT,,2008-08-20 14:52:10,andrewringholz,,,2008-07-31-1F007,2008-07-31_F_1F007
2008-07-31_F_1FVA1,2008-07-31 00:00:00,1FVA1,FISH,,QUANT,,2008-08-05 15:31:54,andrewringholz,,,2008-07-31-1FVA1,2008-07-31_F_1FVA1
2008-08-04_F_2F053,2008-08-04 00:00:00,2F053,FISH,,QUANT,,2008-08-05 14:51:50,andrewringholz,,,2008-08-04-2F053,2008-08-04_F_2F053
2008-08-04_F_2F139,2008-08-04 00:00:00,2F139,FISH,,QUANT,,2008-08-05 15:14:49,andrewringholz,,,2008-08-04-2F139,2008-08-04_F_2F139
2008-08-05_F_2F071,2008-08-05 00:00:00,2F071,FISH,,QUANT,,2008-08-05 14:35:40,andrewringholz,,,2008-08-05-2F071,2008-08-05_F_2F071
2008-08-06_F_3F023,2008-08-06 00:00:00,3F023,FISH,,QUANT,,2008-08-15 10:27:57,stephensiler,,,2008-08-06-3F023,2008-08-06_F_3F023
2008-08-06_F_3F101,2008-08-06 00:00:00,3F101,FISH,,QUANT,,2008-08-14 09:40:31,stephensiler,,,2008-08-06-3F101,2008-08-06_F_3F101
2008-08-07_F_3F021,2008-08-07 00:00:00,3F021,FISH,,QUANT,,2008-08-15 09:30:46,rachelanderson,,,2008-08-07-3F021,2008-08-07_F_3F021
2008-08-07_F_3F257,2008-08-07 00:00:00,3F257,FISH,,QUAL,,2008-08-20 16:25:01,andrewringholz,,,2008-08-07-3FBR1,2008-08-07_F_3F257
2008-08-11_F_HUGHES,2008-08-11 00:00:00,HUGHES,FISH,Exotic Fish Removal.,REMOVAL,,2009-06-24 16:24:43,cyoder,,,2008-08-11-HUGHE,2008-08-11_F_HUGHES
2008-08-12_F_BROKENBACK,2008-08-12 00:00:00,BROKENBACK,FISH,Removals attempted but no fish found from boundary upstream 1/2 mile,NA,,2009-07-06 08:26:50,cyoder,,,2008-08-12-BROKENBACK,2008-08-12_F_BROKENBACK
2008-08-12_F_HUGHES,2008-08-12 00:00:00,HUGHES,FISH,Exotic Fish Removal.,REMOVAL,,2009-06-24 16:51:34,cyoder,,,2008-08-12-HUGHE,2008-08-12_F_HUGHES
2008-08-13_F_ROSE,2008-08-13 00:00:00,ROSE,FISH,Exotic Fish Removal. 29 BKT caught,REMOVAL,,2009-07-06 08:01:53,cyoder,,,2008-08-13-ROSE,2008-08-13_F_ROSE
2008-08-14_F_ROSE,2008-08-14 00:00:00,ROSE,FISH,Exotic Fish Removal.,REMOVAL,,2009-07-06 08:03:45,cyoder,,,2008-08-14-ROSE,2008-08-14_F_ROSE
2008-08-18_F_ROSE,2008-08-18 00:00:00,ROSE,FISH,Exotic Fish Removal.,REMOVAL,,2009-07-06 08:06:59,cyoder,,,2008-08-18-ROSE,2008-08-18_F_ROSE
2008-08-19_F_ROSE,2008-08-19 00:00:00,ROSE,FISH,Exotic Fish Removal.,REMOVAL,,2009-07-06 08:13:15,cyoder,,,2008-08-19-ROSE,2008-08-19_F_ROSE
2008-08-20_F_HUGHES,2008-08-20 00:00:00,HUGHES,FISH,Exotic Fish Removal.,REMOVAL,,2009-06-24 16:55:38,cyoder,,,2008-08-20-HUGHE,2008-08-20_F_HUGHES
2008-08-20_F_ROSE,2008-08-20 00:00:00,ROSE,FISH,Exotic Fish Removal.,REMOVAL,,2009-07-06 12:15:32,rmcbride,,,2008-08-20-ROSE,2008-08-20_F_ROSE
2008-08-21_F_HUGHES,2008-08-21 00:00:00,HUGHES,FISH,Exotic Fish Removal.,REMOVAL,,2009-07-06 07:36:14,cyoder,,,2008-08-21-HUGHE,2008-08-21_F_HUGHES
2008-08-25_F_HUGHES,2008-08-25 00:00:00,HUGHES,FISH,Exotic Fish Removal.,REMOVAL,,2009-07-06 07:29:32,cyoder,,,2008-08-25-HUGHE,2008-08-25_F_HUGHES
2008-08-26_F_2F090,2008-08-26 00:00:00,2F090,FISH,,QUANT,,2008-08-26 16:24:31,stephensiler,,,2008-08-26-2F090,2008-08-26_F_2F090
2008-09-02_F_HUGHES,2008-09-02 00:00:00,HUGHES,FISH,Exotic Fish Removal.,REMOVAL,,2009-07-06 07:32:32,cyoder,,,2008-09-02-HUGHE,2008-09-02_F_HUGHES
2008-09-03_F_HUGHES,2008-09-03 00:00:00,HUGHES,FISH,Exotic Fish Removal.,REMOVAL,,2009-07-06 07:41:23,cyoder,,,2008-09-03-HUGHE,2008-09-03_F_HUGHES
2008-09-04_F_HUGHES,2008-09-04 00:00:00,HUGHES,FISH,Exotic Fish Removal.,REMOVAL,,2009-07-06 07:46:34,cyoder,,,2008-09-04-HUGHE,2008-09-04_F_HUGHES
2008-09-04_F_ROSE,2008-09-04 00:00:00,ROSE,FISH,Exotic Fish Removal.,REMOVAL,,2009-07-06 08:16:30,cyoder,,,2008-09-04-ROSE,2008-09-04_F_ROSE
